[0.02183332633972168, 0.032022212982177736, 0.8283193359375001]
[0.02183332633972168, 0.032022212982177736, 0.8283193359375001]
[0.02183332633972168, 0.032022212982177736, 0.8283193359375001]
[0.02183332633972168, 0.032022212982177736, 0.8283193359375001]
[0.02183332633972168, 0.032022212982177736, 0.8283193359375001]
[0.02183332633972168, 0.032022212982177736, 0.8283193359375001]
[None, None, None]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
[-0.0, 0.0, 0.0]
